"ID_CIDERH","REGION","FECHA_RBE","TEMP_MAX_RBE","LAT_Y","LON_X"
"M_011_B","I","1993-03-26",25,-20.533336,-70.183455
"M_011_B","I","1993-03-27",25.1,-20.533336,-70.183455
"M_011_B","I","1993-03-28",25.1,-20.533336,-70.183455
"M_011_B","I","1993-03-29",25.5,-20.533336,-70.183455
"M_011_B","I","1993-03-30",24.9,-20.533336,-70.183455
"M_011_B","I","1993-03-31",25.4,-20.533336,-70.183455
"M_011_B","I","1993-04-01",25.6,-20.533336,-70.183455
"M_011_B","I","1993-04-02",25.1,-20.533336,-70.183455
"M_011_B","I","1993-04-03",24,-20.533336,-70.183455
"M_011_B","I","1993-04-04",24.2,-20.533336,-70.183455
"M_011_B","I","1993-04-05",23.8,-20.533336,-70.183455
"M_011_B","I","1993-04-06",24.8,-20.533336,-70.183455
"M_011_B","I","1993-04-07",24.8,-20.533336,-70.183455
"M_011_B","I","1993-04-08",23.9,-20.533336,-70.183455
"M_011_B","I","1993-04-09",25.7,-20.533336,-70.183455
"M_011_B","I","1993-04-10",26,-20.533336,-70.183455
"M_011_B","I","1993-04-11",25.2,-20.533336,-70.183455
"M_011_B","I","1993-04-12",25,-20.533336,-70.183455
"M_011_B","I","1993-04-13",24.9,-20.533336,-70.183455
"M_011_B","I","1993-04-14",24.4,-20.533336,-70.183455
"M_011_B","I","1993-04-15",24.8,-20.533336,-70.183455
"M_011_B","I","1993-04-16",24.7,-20.533336,-70.183455
"M_011_B","I","1993-04-17",24.4,-20.533336,-70.183455
"M_011_B","I","1993-04-18",25.8,-20.533336,-70.183455
"M_011_B","I","1993-04-19",25,-20.533336,-70.183455
"M_011_B","I","1993-04-20",24.2,-20.533336,-70.183455
"M_011_B","I","1993-04-21",24,-20.533336,-70.183455
"M_011_B","I","1993-04-22",24,-20.533336,-70.183455
"M_011_B","I","1993-04-23",23.4,-20.533336,-70.183455
"M_011_B","I","1993-04-24",24.6,-20.533336,-70.183455
"M_011_B","I","1993-04-25",24,-20.533336,-70.183455
"M_011_B","I","1993-04-26",23.6,-20.533336,-70.183455
"M_011_B","I","1993-04-27",24.4,-20.533336,-70.183455
"M_011_B","I","1993-04-28",25.6,-20.533336,-70.183455
"M_011_B","I","1993-04-29",25.1,-20.533336,-70.183455
"M_011_B","I","1993-04-30",25.6,-20.533336,-70.183455
"M_011_B","I","1993-05-01",24.9,-20.533336,-70.183455
"M_011_B","I","1993-05-02",24.8,-20.533336,-70.183455
"M_011_B","I","1993-05-03",22.4,-20.533336,-70.183455
"M_011_B","I","1993-05-04",25.4,-20.533336,-70.183455
"M_011_B","I","1993-05-05",26.4,-20.533336,-70.183455
"M_011_B","I","1993-05-06",25.1,-20.533336,-70.183455
"M_011_B","I","1993-05-07",23.9,-20.533336,-70.183455
"M_011_B","I","1993-05-08",23.7,-20.533336,-70.183455
"M_011_B","I","1993-05-09",22.1,-20.533336,-70.183455
"M_011_B","I","1993-05-10",22.5,-20.533336,-70.183455
"M_011_B","I","1993-05-11",22.8,-20.533336,-70.183455
"M_011_B","I","1993-05-12",21.5,-20.533336,-70.183455
"M_011_B","I","1993-05-13",21.2,-20.533336,-70.183455
"M_011_B","I","1993-05-14",21.8,-20.533336,-70.183455
"M_011_B","I","1993-05-15",22,-20.533336,-70.183455
"M_011_B","I","1993-05-16",21.6,-20.533336,-70.183455
"M_011_B","I","1993-05-17",20.8,-20.533336,-70.183455
"M_011_B","I","1993-05-18",21.6,-20.533336,-70.183455
"M_011_B","I","1993-05-19",23,-20.533336,-70.183455
"M_011_B","I","1993-05-20",21.6,-20.533336,-70.183455
"M_011_B","I","1993-05-21",22.4,-20.533336,-70.183455
"M_011_B","I","1993-05-22",21.4,-20.533336,-70.183455
"M_011_B","I","1993-05-23",19.3,-20.533336,-70.183455
"M_011_B","I","1993-05-24",22,-20.533336,-70.183455
"M_011_B","I","1993-05-25",22.4,-20.533336,-70.183455
"M_011_B","I","1993-05-26",22.7,-20.533336,-70.183455
"M_011_B","I","1993-05-27",22.9,-20.533336,-70.183455
"M_011_B","I","1993-05-28",21.9,-20.533336,-70.183455
"M_011_B","I","1993-05-29",22.9,-20.533336,-70.183455
"M_011_B","I","1993-05-30",22.1,-20.533336,-70.183455
"M_011_B","I","1993-05-31",21.3,-20.533336,-70.183455
"M_011_B","I","1993-06-01",20.8,-20.533336,-70.183455
"M_011_B","I","1993-06-02",19.7,-20.533336,-70.183455
"M_011_B","I","1993-06-03",20.3,-20.533336,-70.183455
"M_011_B","I","1993-06-04",20.9,-20.533336,-70.183455
"M_011_B","I","1993-06-05",21.2,-20.533336,-70.183455
"M_011_B","I","1993-06-06",21.7,-20.533336,-70.183455
"M_011_B","I","1993-06-07",20.9,-20.533336,-70.183455
"M_011_B","I","1993-06-08",19.9,-20.533336,-70.183455
"M_011_B","I","1993-06-09",21.2,-20.533336,-70.183455
"M_011_B","I","1993-06-10",21.2,-20.533336,-70.183455
"M_011_B","I","1993-06-11",20.3,-20.533336,-70.183455
"M_011_B","I","1993-06-12",20.1,-20.533336,-70.183455
"M_011_B","I","1993-06-13",19.2,-20.533336,-70.183455
"M_011_B","I","1993-06-14",19.8,-20.533336,-70.183455
"M_011_B","I","1993-06-15",20.6,-20.533336,-70.183455
"M_011_B","I","1993-06-16",20.2,-20.533336,-70.183455
"M_011_B","I","1993-06-17",19.2,-20.533336,-70.183455
"M_011_B","I","1993-06-18",18.6,-20.533336,-70.183455
"M_011_B","I","1993-06-19",21.6,-20.533336,-70.183455
"M_011_B","I","1993-06-20",20.1,-20.533336,-70.183455
"M_011_B","I","1993-06-21",21.2,-20.533336,-70.183455
"M_011_B","I","1993-06-22",21,-20.533336,-70.183455
"M_011_B","I","1993-06-23",19.7,-20.533336,-70.183455
"M_011_B","I","1993-06-24",19.8,-20.533336,-70.183455
"M_011_B","I","1993-06-25",19.8,-20.533336,-70.183455
"M_011_B","I","1993-06-26",20.6,-20.533336,-70.183455
"M_011_B","I","1993-06-27",22.1,-20.533336,-70.183455
"M_011_B","I","1993-06-28",20.6,-20.533336,-70.183455
"M_011_B","I","1993-06-29",20.5,-20.533336,-70.183455
"M_011_B","I","1993-06-30",19.4,-20.533336,-70.183455
"M_011_B","I","1993-07-01",19.9,-20.533336,-70.183455
"M_011_B","I","1993-07-02",20.9,-20.533336,-70.183455
"M_011_B","I","1993-07-03",20,-20.533336,-70.183455
"M_011_B","I","1993-07-04",19,-20.533336,-70.183455
"M_011_B","I","1993-07-05",19,-20.533336,-70.183455
"M_011_B","I","1993-07-06",20.2,-20.533336,-70.183455
"M_011_B","I","1993-07-07",19.6,-20.533336,-70.183455
"M_011_B","I","1993-07-08",18.6,-20.533336,-70.183455
"M_011_B","I","1993-07-09",19.2,-20.533336,-70.183455
"M_011_B","I","1993-07-10",18,-20.533336,-70.183455
"M_011_B","I","1993-07-11",18.8,-20.533336,-70.183455
"M_011_B","I","1993-07-12",18.6,-20.533336,-70.183455
"M_011_B","I","1993-07-13",18.4,-20.533336,-70.183455
"M_011_B","I","1993-07-14",17.2,-20.533336,-70.183455
"M_011_B","I","1993-07-15",17.6,-20.533336,-70.183455
"M_011_B","I","1993-07-16",18.7,-20.533336,-70.183455
"M_011_B","I","1993-07-17",17.8,-20.533336,-70.183455
"M_011_B","I","1993-07-18",18.1,-20.533336,-70.183455
"M_011_B","I","1993-07-19",18.2,-20.533336,-70.183455
"M_011_B","I","1993-07-20",17.6,-20.533336,-70.183455
"M_011_B","I","1993-07-21",20,-20.533336,-70.183455
"M_011_B","I","1993-07-22",20.2,-20.533336,-70.183455
"M_011_B","I","1993-07-23",20.2,-20.533336,-70.183455
"M_011_B","I","1993-07-24",19.4,-20.533336,-70.183455
"M_011_B","I","1993-07-25",19.4,-20.533336,-70.183455
"M_011_B","I","1993-07-26",18.2,-20.533336,-70.183455
"M_011_B","I","1993-07-27",18.8,-20.533336,-70.183455
"M_011_B","I","1993-07-28",18.2,-20.533336,-70.183455
"M_011_B","I","1993-07-29",18.6,-20.533336,-70.183455
"M_011_B","I","1993-07-30",18.9,-20.533336,-70.183455
"M_011_B","I","1993-07-31",19.3,-20.533336,-70.183455
"M_011_B","I","1993-08-01",18.5,-20.533336,-70.183455
"M_011_B","I","1993-08-02",19.8,-20.533336,-70.183455
"M_011_B","I","1993-08-03",21,-20.533336,-70.183455
"M_011_B","I","1993-08-04",19.4,-20.533336,-70.183455
"M_011_B","I","1993-08-05",19.2,-20.533336,-70.183455
"M_011_B","I","1993-08-06",19.4,-20.533336,-70.183455
"M_011_B","I","1993-08-07",20.8,-20.533336,-70.183455
"M_011_B","I","1993-08-08",20.8,-20.533336,-70.183455
"M_011_B","I","1993-08-09",20,-20.533336,-70.183455
"M_011_B","I","1993-08-10",19.4,-20.533336,-70.183455
"M_011_B","I","1993-08-11",18.4,-20.533336,-70.183455
"M_011_B","I","1993-08-12",21,-20.533336,-70.183455
"M_011_B","I","1993-08-13",19,-20.533336,-70.183455
"M_011_B","I","1993-08-14",17.8,-20.533336,-70.183455
"M_011_B","I","1993-08-15",18.3,-20.533336,-70.183455
"M_011_B","I","1993-08-16",20,-20.533336,-70.183455
"M_011_B","I","1993-08-17",19.4,-20.533336,-70.183455
"M_011_B","I","1993-08-18",19.4,-20.533336,-70.183455
"M_011_B","I","1993-08-19",18.7,-20.533336,-70.183455
"M_011_B","I","1993-08-20",20,-20.533336,-70.183455
"M_011_B","I","1993-08-21",19,-20.533336,-70.183455
"M_011_B","I","1993-08-22",18.8,-20.533336,-70.183455
"M_011_B","I","1993-08-23",18.9,-20.533336,-70.183455
"M_011_B","I","1993-08-24",18.4,-20.533336,-70.183455
"M_011_B","I","1993-08-25",18.8,-20.533336,-70.183455
"M_011_B","I","1993-08-26",19.2,-20.533336,-70.183455
"M_011_B","I","1993-08-27",21.4,-20.533336,-70.183455
"M_011_B","I","1993-08-28",19.6,-20.533336,-70.183455
"M_011_B","I","1993-08-29",20.1,-20.533336,-70.183455
"M_011_B","I","1993-08-30",19.6,-20.533336,-70.183455
"M_011_B","I","1993-08-31",18.8,-20.533336,-70.183455
"M_011_B","I","1993-09-01",18.4,-20.533336,-70.183455
"M_011_B","I","1993-09-02",19.6,-20.533336,-70.183455
"M_011_B","I","1993-09-03",19.5,-20.533336,-70.183455
"M_011_B","I","1993-09-04",19.1,-20.533336,-70.183455
"M_011_B","I","1993-09-05",18.6,-20.533336,-70.183455
"M_011_B","I","1993-09-06",22.4,-20.533336,-70.183455
"M_011_B","I","1993-09-07",21,-20.533336,-70.183455
"M_011_B","I","1993-09-08",19.9,-20.533336,-70.183455
"M_011_B","I","1993-09-09",19.4,-20.533336,-70.183455
"M_011_B","I","1993-09-10",21.5,-20.533336,-70.183455
"M_011_B","I","1993-09-11",20.6,-20.533336,-70.183455
"M_011_B","I","1993-09-12",21.7,-20.533336,-70.183455
"M_011_B","I","1993-09-13",20,-20.533336,-70.183455
"M_011_B","I","1993-09-14",19.2,-20.533336,-70.183455
"M_011_B","I","1993-09-15",18.6,-20.533336,-70.183455
"M_011_B","I","1993-09-16",19.4,-20.533336,-70.183455
"M_011_B","I","1993-09-17",19.9,-20.533336,-70.183455
"M_011_B","I","1993-09-18",19.8,-20.533336,-70.183455
"M_011_B","I","1993-09-19",19.6,-20.533336,-70.183455
"M_011_B","I","1993-09-20",19.6,-20.533336,-70.183455
"M_011_B","I","1993-09-21",19.6,-20.533336,-70.183455
"M_011_B","I","1993-09-22",19.7,-20.533336,-70.183455
"M_011_B","I","1993-09-23",19.4,-20.533336,-70.183455
"M_011_B","I","1993-09-24",18.8,-20.533336,-70.183455
"M_011_B","I","1993-09-25",18.4,-20.533336,-70.183455
"M_011_B","I","1993-09-26",19.2,-20.533336,-70.183455
"M_011_B","I","1993-09-27",18.7,-20.533336,-70.183455
"M_011_B","I","1993-09-28",19.5,-20.533336,-70.183455
"M_011_B","I","1993-09-29",20.6,-20.533336,-70.183455
"M_011_B","I","1993-09-30",20.2,-20.533336,-70.183455
"M_011_B","I","1993-10-01",21.2,-20.533336,-70.183455
"M_011_B","I","1993-10-02",20.2,-20.533336,-70.183455
"M_011_B","I","1993-10-03",19.7,-20.533336,-70.183455
"M_011_B","I","1993-10-04",18.5,-20.533336,-70.183455
"M_011_B","I","1993-10-05",19.4,-20.533336,-70.183455
"M_011_B","I","1993-10-06",19.8,-20.533336,-70.183455
"M_011_B","I","1993-10-07",19.9,-20.533336,-70.183455
"M_011_B","I","1993-10-08",19.9,-20.533336,-70.183455
"M_011_B","I","1993-10-09",20.6,-20.533336,-70.183455
"M_011_B","I","1993-10-10",20,-20.533336,-70.183455
"M_011_B","I","1993-10-11",20.1,-20.533336,-70.183455
"M_011_B","I","1993-10-12",20.6,-20.533336,-70.183455
"M_011_B","I","1993-10-13",21.1,-20.533336,-70.183455
"M_011_B","I","1993-10-14",21,-20.533336,-70.183455
"M_011_B","I","1993-10-15",21.6,-20.533336,-70.183455
"M_011_B","I","1993-10-16",23,-20.533336,-70.183455
"M_011_B","I","1993-10-17",21.5,-20.533336,-70.183455
"M_011_B","I","1993-10-18",22,-20.533336,-70.183455
"M_011_B","I","1993-10-19",21,-20.533336,-70.183455
"M_011_B","I","1993-10-20",20.5,-20.533336,-70.183455
"M_011_B","I","1993-10-21",21.8,-20.533336,-70.183455
"M_011_B","I","1993-10-22",21,-20.533336,-70.183455
"M_011_B","I","1993-10-23",20.8,-20.533336,-70.183455
"M_011_B","I","1993-10-24",20.9,-20.533336,-70.183455
"M_011_B","I","1993-10-25",22.4,-20.533336,-70.183455
"M_011_B","I","1993-10-26",21.8,-20.533336,-70.183455
"M_011_B","I","1993-10-27",23.2,-20.533336,-70.183455
"M_011_B","I","1993-10-28",23.1,-20.533336,-70.183455
"M_011_B","I","1993-10-29",22.8,-20.533336,-70.183455
"M_011_B","I","1993-10-30",22.5,-20.533336,-70.183455
"M_011_B","I","1993-10-31",22.3,-20.533336,-70.183455
"M_011_B","I","1993-11-01",23,-20.533336,-70.183455
"M_011_B","I","1993-11-02",22.2,-20.533336,-70.183455
"M_011_B","I","1993-11-03",21.5,-20.533336,-70.183455
"M_011_B","I","1993-11-04",21.8,-20.533336,-70.183455
"M_011_B","I","1993-11-05",22,-20.533336,-70.183455
"M_011_B","I","1993-11-06",22.2,-20.533336,-70.183455
"M_011_B","I","1993-11-07",21.7,-20.533336,-70.183455
"M_011_B","I","1993-11-08",22.6,-20.533336,-70.183455
"M_011_B","I","1993-11-09",22.8,-20.533336,-70.183455
"M_011_B","I","1993-11-10",22.9,-20.533336,-70.183455
"M_011_B","I","1993-11-11",22.8,-20.533336,-70.183455
"M_011_B","I","1993-11-12",23.2,-20.533336,-70.183455
"M_011_B","I","1993-11-13",23.2,-20.533336,-70.183455
"M_011_B","I","1993-11-14",22.8,-20.533336,-70.183455
"M_011_B","I","1993-11-15",21.8,-20.533336,-70.183455
"M_011_B","I","1993-11-16",22.6,-20.533336,-70.183455
"M_011_B","I","1993-11-17",22.7,-20.533336,-70.183455
"M_011_B","I","1993-11-18",22,-20.533336,-70.183455
"M_011_B","I","1993-11-19",21.7,-20.533336,-70.183455
"M_011_B","I","1993-11-20",22.2,-20.533336,-70.183455
"M_011_B","I","1993-11-21",22.4,-20.533336,-70.183455
"M_011_B","I","1993-11-22",21.6,-20.533336,-70.183455
"M_011_B","I","1993-11-23",23,-20.533336,-70.183455
"M_011_B","I","1993-11-24",23.5,-20.533336,-70.183455
"M_011_B","I","1993-11-25",22.8,-20.533336,-70.183455
"M_011_B","I","1993-11-26",23.3,-20.533336,-70.183455
"M_011_B","I","1993-11-27",22.8,-20.533336,-70.183455
"M_011_B","I","1993-11-28",23.2,-20.533336,-70.183455
"M_011_B","I","1993-11-29",24.2,-20.533336,-70.183455
"M_011_B","I","1993-11-30",23.4,-20.533336,-70.183455
"M_011_B","I","1993-12-01",23.2,-20.533336,-70.183455
"M_011_B","I","1993-12-02",23.6,-20.533336,-70.183455
"M_011_B","I","1993-12-03",23.4,-20.533336,-70.183455
"M_011_B","I","1993-12-04",23.5,-20.533336,-70.183455
"M_011_B","I","1993-12-05",23.2,-20.533336,-70.183455
"M_011_B","I","1993-12-06",23.4,-20.533336,-70.183455
"M_011_B","I","1993-12-07",23.4,-20.533336,-70.183455
"M_011_B","I","1993-12-08",23.3,-20.533336,-70.183455
"M_011_B","I","1993-12-09",23.6,-20.533336,-70.183455
"M_011_B","I","1993-12-10",23.8,-20.533336,-70.183455
"M_011_B","I","1993-12-11",24.4,-20.533336,-70.183455
"M_011_B","I","1993-12-12",24.6,-20.533336,-70.183455
"M_011_B","I","1993-12-13",24.6,-20.533336,-70.183455
"M_011_B","I","1993-12-14",24.2,-20.533336,-70.183455
"M_011_B","I","1993-12-15",24.4,-20.533336,-70.183455
"M_011_B","I","1993-12-16",25.6,-20.533336,-70.183455
"M_011_B","I","1993-12-17",25,-20.533336,-70.183455
"M_011_B","I","1993-12-18",24.4,-20.533336,-70.183455
"M_011_B","I","1993-12-19",25.6,-20.533336,-70.183455
"M_011_B","I","1993-12-20",24.5,-20.533336,-70.183455
"M_011_B","I","1993-12-21",23.5,-20.533336,-70.183455
"M_011_B","I","1993-12-22",24,-20.533336,-70.183455
"M_011_B","I","1993-12-23",24.7,-20.533336,-70.183455
"M_011_B","I","1993-12-24",24.6,-20.533336,-70.183455
"M_011_B","I","1993-12-25",24.1,-20.533336,-70.183455
"M_011_B","I","1993-12-26",24.7,-20.533336,-70.183455
"M_011_B","I","1993-12-27",25.4,-20.533336,-70.183455
"M_011_B","I","1993-12-28",25,-20.533336,-70.183455
"M_011_B","I","1993-12-29",25.6,-20.533336,-70.183455
"M_011_B","I","1993-12-30",26.2,-20.533336,-70.183455
"M_011_B","I","1993-12-31",24.6,-20.533336,-70.183455
"M_011_B","I","1994-01-01",24.8,-20.533336,-70.183455
"M_011_B","I","1994-01-02",25.5,-20.533336,-70.183455
"M_011_B","I","1994-01-03",24.6,-20.533336,-70.183455
"M_011_B","I","1994-01-04",25.4,-20.533336,-70.183455
"M_011_B","I","1994-01-05",25.5,-20.533336,-70.183455
"M_011_B","I","1994-01-06",24.2,-20.533336,-70.183455
"M_011_B","I","1994-01-07",24.3,-20.533336,-70.183455
"M_011_B","I","1994-01-08",24.5,-20.533336,-70.183455
"M_011_B","I","1994-01-09",26.4,-20.533336,-70.183455
"M_011_B","I","1994-01-10",25.4,-20.533336,-70.183455
"M_011_B","I","1994-01-11",25.3,-20.533336,-70.183455
"M_011_B","I","1994-01-12",25,-20.533336,-70.183455
"M_011_B","I","1994-01-13",25.3,-20.533336,-70.183455
"M_011_B","I","1994-01-14",25.6,-20.533336,-70.183455
"M_011_B","I","1994-01-15",27.6,-20.533336,-70.183455
"M_011_B","I","1994-01-16",28.8,-20.533336,-70.183455
"M_011_B","I","1994-01-17",25.1,-20.533336,-70.183455
"M_011_B","I","1994-01-18",27.6,-20.533336,-70.183455
"M_011_B","I","1994-01-19",26,-20.533336,-70.183455
"M_011_B","I","1994-01-20",25.6,-20.533336,-70.183455
"M_011_B","I","1994-01-21",26.7,-20.533336,-70.183455
"M_011_B","I","1994-01-22",26.4,-20.533336,-70.183455
"M_011_B","I","1994-01-23",26.6,-20.533336,-70.183455
"M_011_B","I","1994-01-24",26.2,-20.533336,-70.183455
"M_011_B","I","1994-01-25",25.8,-20.533336,-70.183455
"M_011_B","I","1994-01-26",26.6,-20.533336,-70.183455
"M_011_B","I","1994-01-27",26.2,-20.533336,-70.183455
"M_011_B","I","1994-01-28",26.6,-20.533336,-70.183455
"M_011_B","I","1994-01-29",26.5,-20.533336,-70.183455
"M_011_B","I","1994-01-30",26,-20.533336,-70.183455
"M_011_B","I","1994-01-31",26.8,-20.533336,-70.183455
"M_011_B","I","1994-02-01",29.4,-20.533336,-70.183455
"M_011_B","I","1994-02-02",28.4,-20.533336,-70.183455
"M_011_B","I","1994-02-03",25.6,-20.533336,-70.183455
"M_011_B","I","1994-02-04",26.4,-20.533336,-70.183455
"M_011_B","I","1994-02-05",26.9,-20.533336,-70.183455
"M_011_B","I","1994-02-06",25.9,-20.533336,-70.183455
"M_011_B","I","1994-02-07",26.4,-20.533336,-70.183455
"M_011_B","I","1994-02-08",25.8,-20.533336,-70.183455
"M_011_B","I","1994-02-09",26.3,-20.533336,-70.183455
"M_011_B","I","1994-02-10",26.4,-20.533336,-70.183455
"M_011_B","I","1994-02-11",26.6,-20.533336,-70.183455
"M_011_B","I","1994-02-12",26.8,-20.533336,-70.183455
"M_011_B","I","1994-02-13",26,-20.533336,-70.183455
"M_011_B","I","1994-02-14",26.2,-20.533336,-70.183455
"M_011_B","I","1994-02-15",26.9,-20.533336,-70.183455
"M_011_B","I","1994-02-16",26.5,-20.533336,-70.183455
"M_011_B","I","1994-02-17",25.6,-20.533336,-70.183455
"M_011_B","I","1994-02-18",26.2,-20.533336,-70.183455
"M_011_B","I","1994-02-19",25.1,-20.533336,-70.183455
"M_011_B","I","1994-02-20",25.5,-20.533336,-70.183455
"M_011_B","I","1994-02-21",25,-20.533336,-70.183455
"M_011_B","I","1994-02-22",25.6,-20.533336,-70.183455
"M_011_B","I","1994-02-23",26,-20.533336,-70.183455
"M_011_B","I","1994-02-24",25,-20.533336,-70.183455
"M_011_B","I","1994-02-25",26.3,-20.533336,-70.183455
"M_011_B","I","1994-02-26",26.2,-20.533336,-70.183455
"M_011_B","I","1994-02-27",25.6,-20.533336,-70.183455
"M_011_B","I","1994-02-28",25.6,-20.533336,-70.183455
"M_011_B","I","1994-03-01",25.3,-20.533336,-70.183455
"M_011_B","I","1994-03-02",25.9,-20.533336,-70.183455
"M_011_B","I","1994-03-03",27,-20.533336,-70.183455
"M_011_B","I","1994-03-04",26.6,-20.533336,-70.183455
"M_011_B","I","1994-03-05",28.1,-20.533336,-70.183455
"M_011_B","I","1994-03-06",27.1,-20.533336,-70.183455
"M_011_B","I","1994-03-07",26,-20.533336,-70.183455
"M_011_B","I","1994-03-08",26.7,-20.533336,-70.183455
"M_011_B","I","1994-03-09",26.5,-20.533336,-70.183455
"M_011_B","I","1994-03-10",25.9,-20.533336,-70.183455
"M_011_B","I","1994-03-11",26.9,-20.533336,-70.183455
"M_011_B","I","1994-03-12",26.3,-20.533336,-70.183455
"M_011_B","I","1994-03-13",26.7,-20.533336,-70.183455
"M_011_B","I","1994-03-14",26.4,-20.533336,-70.183455
"M_011_B","I","1994-03-15",25.9,-20.533336,-70.183455
"M_011_B","I","1994-03-16",26.5,-20.533336,-70.183455
"M_011_B","I","1994-03-17",25.4,-20.533336,-70.183455
"M_011_B","I","1994-03-18",24.8,-20.533336,-70.183455
"M_011_B","I","1994-03-19",25,-20.533336,-70.183455
"M_011_B","I","1994-03-20",25.6,-20.533336,-70.183455
"M_011_B","I","1994-03-21",25.8,-20.533336,-70.183455
"M_011_B","I","1994-03-22",25.3,-20.533336,-70.183455
"M_011_B","I","1994-03-23",25.4,-20.533336,-70.183455
"M_011_B","I","1994-03-24",25.2,-20.533336,-70.183455
"M_011_B","I","1994-03-25",25.8,-20.533336,-70.183455
"M_011_B","I","1994-03-26",25.2,-20.533336,-70.183455
"M_011_B","I","1994-03-27",25,-20.533336,-70.183455
"M_011_B","I","1994-03-28",26.2,-20.533336,-70.183455
"M_011_B","I","1994-03-29",27.4,-20.533336,-70.183455
"M_011_B","I","1994-03-30",27.8,-20.533336,-70.183455
"M_011_B","I","1994-03-31",26,-20.533336,-70.183455
"M_011_B","I","1994-04-01",25.8,-20.533336,-70.183455
"M_011_B","I","1994-04-02",25.4,-20.533336,-70.183455
"M_011_B","I","1994-04-03",25.1,-20.533336,-70.183455
"M_011_B","I","1994-04-04",25,-20.533336,-70.183455
"M_011_B","I","1994-04-05",24.6,-20.533336,-70.183455
"M_011_B","I","1994-04-06",25.4,-20.533336,-70.183455
"M_011_B","I","1994-04-07",26,-20.533336,-70.183455
"M_011_B","I","1994-04-08",25.2,-20.533336,-70.183455
"M_011_B","I","1994-04-09",25.2,-20.533336,-70.183455
"M_011_B","I","1994-04-10",24.2,-20.533336,-70.183455
"M_011_B","I","1994-04-11",24.4,-20.533336,-70.183455
"M_011_B","I","1994-04-12",23.4,-20.533336,-70.183455
"M_011_B","I","1994-04-13",22.9,-20.533336,-70.183455
"M_011_B","I","1994-04-14",24,-20.533336,-70.183455
"M_011_B","I","1994-04-15",23.4,-20.533336,-70.183455
"M_011_B","I","1994-04-16",23.7,-20.533336,-70.183455
"M_011_B","I","1994-04-17",23.3,-20.533336,-70.183455
"M_011_B","I","1994-04-18",22.6,-20.533336,-70.183455
"M_011_B","I","1994-04-19",25,-20.533336,-70.183455
"M_011_B","I","1994-04-20",23.6,-20.533336,-70.183455
"M_011_B","I","1994-04-21",23.1,-20.533336,-70.183455
"M_011_B","I","1994-04-22",23,-20.533336,-70.183455
"M_011_B","I","1994-04-23",22,-20.533336,-70.183455
"M_011_B","I","1994-04-24",22,-20.533336,-70.183455
"M_011_B","I","1994-04-25",22,-20.533336,-70.183455
"M_011_B","I","1994-04-26",23.5,-20.533336,-70.183455
"M_011_B","I","1994-04-27",23.1,-20.533336,-70.183455
"M_011_B","I","1994-04-28",23.1,-20.533336,-70.183455
"M_011_B","I","1994-04-29",23.2,-20.533336,-70.183455
"M_011_B","I","1994-04-30",22.2,-20.533336,-70.183455
"M_011_B","I","1994-05-01",21.9,-20.533336,-70.183455
"M_011_B","I","1994-05-02",22,-20.533336,-70.183455
"M_011_B","I","1994-05-03",22.8,-20.533336,-70.183455
"M_011_B","I","1994-05-04",22,-20.533336,-70.183455
"M_011_B","I","1994-05-05",24.3,-20.533336,-70.183455
"M_011_B","I","1994-05-06",22.1,-20.533336,-70.183455
"M_011_B","I","1994-05-07",21.2,-20.533336,-70.183455
"M_011_B","I","1994-05-08",21.9,-20.533336,-70.183455
"M_011_B","I","1994-05-09",21.8,-20.533336,-70.183455
"M_011_B","I","1994-05-10",22.2,-20.533336,-70.183455
"M_011_B","I","1994-05-11",21.2,-20.533336,-70.183455
"M_011_B","I","1994-05-12",21,-20.533336,-70.183455
"M_011_B","I","1994-05-13",20.2,-20.533336,-70.183455
"M_011_B","I","1994-05-14",20.8,-20.533336,-70.183455
"M_011_B","I","1994-05-15",21,-20.533336,-70.183455
"M_011_B","I","1994-05-16",20.9,-20.533336,-70.183455
"M_011_B","I","1994-05-17",21.2,-20.533336,-70.183455
"M_011_B","I","1994-05-18",20.4,-20.533336,-70.183455
"M_011_B","I","1994-05-19",20.8,-20.533336,-70.183455
"M_011_B","I","1994-05-20",23,-20.533336,-70.183455
"M_011_B","I","1994-05-21",21,-20.533336,-70.183455
"M_011_B","I","1994-05-22",21,-20.533336,-70.183455
"M_011_B","I","1994-05-23",20.6,-20.533336,-70.183455
"M_011_B","I","1994-05-24",21.1,-20.533336,-70.183455
"M_011_B","I","1994-05-25",21.4,-20.533336,-70.183455
"M_011_B","I","1994-05-26",20.9,-20.533336,-70.183455
"M_011_B","I","1994-05-27",21.4,-20.533336,-70.183455
"M_011_B","I","1994-05-28",19.9,-20.533336,-70.183455
"M_011_B","I","1994-05-29",19.4,-20.533336,-70.183455
"M_011_B","I","1994-05-30",20,-20.533336,-70.183455
"M_011_B","I","1994-05-31",19,-20.533336,-70.183455
"M_011_B","I","1994-06-01",19.9,-20.533336,-70.183455
"M_011_B","I","1994-06-02",19.2,-20.533336,-70.183455
"M_011_B","I","1994-06-03",19.8,-20.533336,-70.183455
"M_011_B","I","1994-06-04",19.6,-20.533336,-70.183455
"M_011_B","I","1994-06-05",20.2,-20.533336,-70.183455
"M_011_B","I","1994-06-06",18.4,-20.533336,-70.183455
"M_011_B","I","1994-06-07",20.8,-20.533336,-70.183455
"M_011_B","I","1994-06-08",21.2,-20.533336,-70.183455
