Technique,File,Spearman,Kendall
WKNNI,PP_imputado_WKNNI_12.csv,0.13792008731667832,0.10453025125088636
WKNNI,PP_imputado_WKNNI_13.csv,-0.05879333945937505,-0.020806259464411975
WKNNI,PP_imputado_WKNNI_14.csv,-0.22782419040507831,-0.12483755678647186
WKNNI,PP_imputado_WKNNI_15.csv,-0.24619710898613306,-0.1664500757152958
ID,PP_imputado_ID_2.csv,0.43609715943813526,0.5140386797078254
ID,PP_imputado_ID_3.csv,0.4320777450248855,0.5031004351487782
ID,PP_imputado_ID_4.csv,0.5196107364738924,0.5468482990747588
ID,PP_imputado_ID_5.csv,0.4111964333521378,0.43073049225394805
ID,PP_imputado_ID_6.csv,0.2659988589884373,0.29848100289785456
ID,PP_imputado_ID_7.csv,0.2892305868752374,0.2955402316445243
